user_name,user_password,game_title,game_genre,game_developer,game_type,session_level,session_playtime,session_is_completed,achievement_list,achievement_points
davidrodriguez,FU_sO99o9#,Integrated high-level toolset,Shooter,"Carr, Hines and Harris",singleplayer,Level 53,1636,False,Achiev_91,491
chris09,tr1&AOed)M,Reduced maximized synergy,Strategy,"Phillips, Miller and Olsen",mmo,Level 47,1428,True,Achiev_9,400
heather25,M@94LR6u3#,Expanded dedicated orchestration,Strategy,Stewart-Barrera,mmo,Level 47,243,True,Achiev_75,23
mullenjonathan,+JBjh)XM@1,Business-focused holistic project,RPG,Smith-Palmer,singleplayer,Level 3,1377,False,Achiev_74,188
kristopher70,^7Hvrnr(2T,Focused methodical system engine,Strategy,Davis-Watson,singleplayer,Level 28,2620,True,Achiev_100,29
kristopher70,^7Hvrnr(2T,Focused methodical system engine,Strategy,Davis-Watson,singleplayer,Level 12,3940,False,Achiev_87,445
brendahall,HV)0gL)biM,Synchronized hybrid archive,Action,"Cobb, Waters and Tate",mmo,Level 15,4331,False,Achiev_9,467
lovediamond,$8^DnX$q1C,Proactive 5thgeneration frame,Shooter,Obrien and Sons,mmo,Level 6,2085,True,Achiev_68,120
danielle67,rz4HlfR!!A,Public-key solution-oriented alliance,Simulation,Gomez PLC,mmo,Level 50,3853,False,Achiev_27,222
blackkirsten,186ZSzsf)!,Decentralized dynamic array,Simulation,Rodriguez and Sons,mmo,Level 20,3562,False,Achiev_62,103
xthomas,uC4RnIPj3*,Advanced intangible customer loyalty,Strategy,Miller-Jordan,mmo,Level 4,3088,True,Achiev_19,142
blackkirsten,186ZSzsf)!,Up-sized systematic application,RPG,Lutz PLC,mmo,Level 12,4498,True,Achiev_15,56
toddwhite,+21EcAleZc,Fully-configurable object-oriented capability,Simulation,Pope Ltd,mmo,Level 29,4953,False,Achiev_94,84
lovediamond,$8^DnX$q1C,Proactive 5thgeneration frame,Shooter,Obrien and Sons,mmo,Level 46,3381,True,Achiev_78,205
bryancruz,yxK4wKTba+,Integrated contextually-based groupware,Shooter,"Lawson, Johnson and Martinez",singleplayer,Level 13,2251,True,Achiev_24,431
christinewilliams,0%5&(CJhx@,Cloned analyzing challenge,Action,"Harris, Oneal and Chapman",singleplayer,Level 57,2353,False,Achiev_89,61
ngraham,lx6LKb&1)4,Secured homogeneous knowledgebase,Action,"Preston, Thornton and Morgan",singleplayer,Level 32,964,False,Achiev_68,174
michael92,f$m#0RGf6L,Focused methodical system engine,Strategy,Davis-Watson,singleplayer,Level 17,10,False,Achiev_9,485
ngraham,lx6LKb&1)4,Profit-focused dedicated capability,Shooter,Johnson-Perry,singleplayer,Level 17,2916,True,Achiev_63,125
kelseyspencer,T%Q7Zi!mR1,Reduced maximized synergy,Strategy,"Phillips, Miller and Olsen",mmo,Level 58,1261,True,Achiev_92,405
reedrachel,&%M4pfIWE9,Synchronized hybrid archive,Action,"Cobb, Waters and Tate",mmo,Level 60,99,False,Achiev_8,405
jasonwest,uub)$Tyw^4,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 50,2394,True,Achiev_11,176
tracymiranda,^6qeG2mGmK,Integrated contextually-based groupware,Shooter,"Lawson, Johnson and Martinez",singleplayer,Level 14,2945,True,Achiev_53,161
mullenjonathan,+JBjh)XM@1,User-centric multi-tasking emulation,Strategy,Ryan-Mcmillan,mmo,Level 49,1056,False,Achiev_86,221
torressusan,!$7Qw3Ujc3,Programmable impactful moratorium,RPG,Gould Ltd,singleplayer,Level 59,1733,True,Achiev_38,71
craig20,!a9O)+_Rq(,Exclusive asynchronous open system,Strategy,"Wilkinson, Bryan and Matthews",mmo,Level 21,1488,False,Achiev_21,453
alyssa80,N+8&rwV!eo,Integrated high-level toolset,Shooter,"Carr, Hines and Harris",singleplayer,Level 38,1834,True,Achiev_58,93
christinewilliams,0%5&(CJhx@,Cloned analyzing challenge,Action,"Harris, Oneal and Chapman",singleplayer,Level 18,4780,True,Achiev_24,88
nsmith,O8z1YAZ7+t,Exclusive asynchronous open system,Strategy,"Wilkinson, Bryan and Matthews",mmo,Level 48,2869,False,Achiev_80,361
blackkirsten,186ZSzsf)!,Proactive 5thgeneration frame,Shooter,Obrien and Sons,mmo,Level 58,1230,False,Achiev_45,125
bill46,^Z6HlJe5F^,Managed heuristic hub,Action,"Davis, Mora and Pearson",mmo,Level 41,770,True,Achiev_23,366
toddwhite,+21EcAleZc,Down-sized intangible migration,Strategy,Jordan Inc,mmo,Level 25,1578,True,Achiev_99,477
tracymiranda,^6qeG2mGmK,Decentralized dynamic array,Simulation,Rodriguez and Sons,mmo,Level 43,1675,False,Achiev_55,124
arthurcollier,^b17iOkIKg,Advanced maximized workforce,Strategy,Bradford Ltd,singleplayer,Level 14,995,False,Achiev_4,324
kaylamiller,*sLT1+Iv#k,Open-architected transitional Graphic Interface,Shooter,"Martin, Graves and Walter",mmo,Level 4,3364,False,Achiev_27,97
egarcia,^F7Kw^Ehh5,Devolved demand-driven contingency,Shooter,Smith Inc,mmo,Level 45,1425,False,Achiev_45,180
egarcia,^F7Kw^Ehh5,Business-focused holistic project,RPG,Smith-Palmer,singleplayer,Level 28,4753,True,Achiev_48,426
heather25,M@94LR6u3#,Advanced maximized workforce,Strategy,Bradford Ltd,singleplayer,Level 52,4882,True,Achiev_29,206
heather25,M@94LR6u3#,Focused methodical system engine,Strategy,Davis-Watson,singleplayer,Level 14,2683,True,Achiev_81,26
timothyfisher,)x1HilFSS9,Programmable impactful moratorium,RPG,Gould Ltd,singleplayer,Level 5,1294,False,Achiev_39,286
vharris,L)*@0Alec),Switchable multi-tasking forecast,Action,"Willis, Weeks and Flores",singleplayer,Level 50,3915,True,Achiev_76,481
kimmills,M&1EUW8eNP,User-centric multi-tasking emulation,Strategy,Ryan-Mcmillan,mmo,Level 59,2904,True,Achiev_46,93
clinton20,l8h0ULaZ&q,Advanced intangible customer loyalty,Strategy,Miller-Jordan,mmo,Level 4,360,False,Achiev_60,60
bill46,^Z6HlJe5F^,Integrated high-level toolset,Shooter,"Carr, Hines and Harris",singleplayer,Level 5,2861,False,Achiev_5,158
smithjulie,)2HK5MhxS3,Devolved demand-driven contingency,Shooter,Smith Inc,mmo,Level 14,4229,True,Achiev_71,195
marthayoung,!z6MQ2Nq$s,Optional incremental adapter,Strategy,"Rose, Martin and Chavez",mmo,Level 9,1721,False,Achiev_30,218
egarcia,^F7Kw^Ehh5,Integrated contextually-based groupware,Shooter,"Lawson, Johnson and Martinez",singleplayer,Level 13,1051,True,Achiev_28,341
briangreen,ZxSO9Ehy^5,Intuitive incremental intranet,Shooter,Mcintyre LLC,singleplayer,Level 4,3511,False,Achiev_37,328
mullenjonathan,+JBjh)XM@1,Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 23,3304,True,Achiev_17,371
xthomas,uC4RnIPj3*,Enterprise-wide discrete projection,Shooter,Norman-Durham,singleplayer,Level 29,4130,True,Achiev_57,123
qmcintosh,_1R0YX2N5a,Managed heuristic hub,Action,"Davis, Mora and Pearson",mmo,Level 59,1379,True,Achiev_63,396
vharris,L)*@0Alec),Devolved demand-driven contingency,Shooter,Smith Inc,mmo,Level 18,1726,False,Achiev_21,458
mward,(B7gJrGDg@,Public-key solution-oriented alliance,Simulation,Gomez PLC,mmo,Level 16,4470,True,Achiev_67,159
pwhite,95I8uUza#u,Cloned analyzing challenge,Action,"Harris, Oneal and Chapman",singleplayer,Level 55,944,False,Achiev_84,335
rogerfox,!K0wLQmcK#,Secured homogeneous knowledgebase,Action,"Preston, Thornton and Morgan",singleplayer,Level 24,1137,False,Achiev_19,262
michael92,f$m#0RGf6L,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 42,4766,False,Achiev_86,383
toddwhite,+21EcAleZc,Profit-focused dedicated capability,Shooter,Johnson-Perry,singleplayer,Level 41,4875,True,Achiev_91,340
jesuspeters,$6EB$!+H9g,Optional mobile system engine,RPG,Allen-Hill,mmo,Level 49,4940,True,Achiev_29,495
brendahall,HV)0gL)biM,Focused 6thgeneration projection,Action,Malone Ltd,singleplayer,Level 37,1484,True,Achiev_55,138
bill46,^Z6HlJe5F^,Intuitive incremental intranet,Shooter,Mcintyre LLC,singleplayer,Level 13,4200,False,Achiev_9,92
alfred30,7IpRMmfY*b,Versatile bandwidth-monitored service-desk,Strategy,Wood LLC,singleplayer,Level 8,677,False,Achiev_12,221
pwhite,95I8uUza#u,Synchronized hybrid archive,Action,"Cobb, Waters and Tate",mmo,Level 31,2841,True,Achiev_11,30
marthayoung,!z6MQ2Nq$s,Persevering disintermediate moderator,Action,"Mack, Martinez and Ferrell",singleplayer,Level 14,4779,False,Achiev_22,391
summersmorgan,^kU0_WfX5^,Switchable empowering model,Action,"Perez, Rosales and Johnson",mmo,Level 34,532,False,Achiev_30,27
markjohns,L2lF8GOo&h,User-centric fault-tolerant synergy,Shooter,Santos-Tyler,mmo,Level 60,2603,False,Achiev_46,479
brittanyli,B^0CvlY08A,Optional mobile system engine,RPG,Allen-Hill,mmo,Level 3,1593,False,Achiev_30,477
shelby36,#btD%MM9S@,User-centric fault-tolerant synergy,Shooter,Santos-Tyler,mmo,Level 54,1580,True,Achiev_4,413
stephanie99,lNQ8F*txM@,Fully-configurable object-oriented capability,Simulation,Pope Ltd,mmo,Level 4,3363,True,Achiev_36,242
loripeterson,@7I)_pyC8R,Integrated contextually-based groupware,Shooter,"Lawson, Johnson and Martinez",singleplayer,Level 46,3390,False,Achiev_87,389
craig20,!a9O)+_Rq(,Intuitive incremental intranet,Shooter,Mcintyre LLC,singleplayer,Level 41,4846,True,Achiev_85,114
taraortega,)^0b+L6ePw,Mandatory zero administration initiative,Strategy,"Bradley, Nelson and Kennedy",singleplayer,Level 55,943,False,Achiev_82,374
clinton20,l8h0ULaZ&q,Integrated high-level toolset,Shooter,"Carr, Hines and Harris",singleplayer,Level 7,1726,False,Achiev_16,22
edwardsjason,9vOg9Aefl),Up-sized systematic application,RPG,Lutz PLC,mmo,Level 49,1502,True,Achiev_93,164
xthomas,uC4RnIPj3*,Optional mobile system engine,RPG,Allen-Hill,mmo,Level 13,2544,True,Achiev_14,350
pweaver,L3o#Dh6Q@K,Public-key solution-oriented alliance,Simulation,Gomez PLC,mmo,Level 59,3163,True,Achiev_60,476
gabriella87,^Og5U0Fp_o,Managed heuristic hub,Action,"Davis, Mora and Pearson",mmo,Level 17,3540,False,Achiev_83,97
jorgemanning,7E#SlyW5%+,Secured homogeneous knowledgebase,Action,"Preston, Thornton and Morgan",singleplayer,Level 43,4294,True,Achiev_68,485
hendersonsteve,R_f35BjS!o,Switchable empowering model,Action,"Perez, Rosales and Johnson",mmo,Level 24,2478,False,Achiev_85,331
carteranthony,Iv8VZdukK%,Decentralized dynamic array,Simulation,Rodriguez and Sons,mmo,Level 24,1454,True,Achiev_37,77
fclay,gK%g7LbF7g,Decentralized dynamic array,Simulation,Rodriguez and Sons,mmo,Level 41,3069,False,Achiev_73,142
markjohns,L2lF8GOo&h,Triple-buffered content-based approach,Simulation,Morgan-Foster,singleplayer,Level 36,2994,False,Achiev_66,105
dennisjason,M)1z3AMz!m,Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 57,995,False,Achiev_12,164
brandiflynn,^5#KJ1enW3,Profound coherent leverage,Strategy,Dennis and Sons,mmo,Level 31,1907,False,Achiev_14,422
jorgemanning,7E#SlyW5%+,Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 10,2319,False,Achiev_11,148
nsmith,O8z1YAZ7+t,Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 5,882,True,Achiev_38,83
blackkirsten,186ZSzsf)!,Advanced maximized workforce,Strategy,Bradford Ltd,singleplayer,Level 51,3037,True,Achiev_18,257
loripeterson,@7I)_pyC8R,Integrated eco-centric adapter,Action,"Hopkins, Willis and Jordan",mmo,Level 54,3837,False,Achiev_53,393
george35,1Mf2Z@vti@,Synchronized hybrid archive,Action,"Cobb, Waters and Tate",mmo,Level 20,4016,True,Achiev_88,444
scottdaniel,EoPa1xBUF$,Versatile bandwidth-monitored service-desk,Strategy,Wood LLC,singleplayer,Level 8,645,True,Achiev_59,78
danielle67,rz4HlfR!!A,Fully-configurable object-oriented capability,Simulation,Pope Ltd,mmo,Level 21,2600,True,Achiev_11,495
jorgemanning,7E#SlyW5%+,Proactive 5thgeneration frame,Shooter,Obrien and Sons,mmo,Level 3,1625,True,Achiev_89,160
george35,1Mf2Z@vti@,User-centric multi-tasking emulation,Strategy,Ryan-Mcmillan,mmo,Level 9,3687,True,Achiev_30,253
egarcia,^F7Kw^Ehh5,Profound coherent leverage,Strategy,Dennis and Sons,mmo,Level 2,4720,True,Achiev_50,142
jason77,y0LzcQqB+B,Focused 6thgeneration projection,Action,Malone Ltd,singleplayer,Level 44,1725,True,Achiev_60,142
kaylamiller,*sLT1+Iv#k,Profit-focused dedicated capability,Shooter,Johnson-Perry,singleplayer,Level 27,320,False,Achiev_16,258
gfrey,kw8IRaRxl!,Expanded dedicated orchestration,Strategy,Stewart-Barrera,mmo,Level 22,784,True,Achiev_61,135
davidrodriguez,FU_sO99o9#,Up-sized systematic application,RPG,Lutz PLC,mmo,Level 34,4823,False,Achiev_77,95
anne80,o8RmOacq&u,Total intangible software,Shooter,Fuller LLC,singleplayer,Level 13,1398,True,Achiev_76,431
garybecker,KS9Pem#^+N,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 39,4704,True,Achiev_81,370
gabriella87,^Og5U0Fp_o,Reduced maximized synergy,Strategy,"Phillips, Miller and Olsen",mmo,Level 20,2628,False,Achiev_37,207
qmcintosh,_1R0YX2N5a,Integrated contextually-based groupware,Shooter,"Lawson, Johnson and Martinez",singleplayer,Level 9,4212,False,Achiev_92,402
davidrodriguez,FU_sO99o9#,Focused 6thgeneration projection,Action,Malone Ltd,singleplayer,Level 5,3364,True,Achiev_90,88
iwatkins,$eWMveuJP7,Exclusive asynchronous open system,Strategy,"Wilkinson, Bryan and Matthews",mmo,Level 6,2303,False,Achiev_56,427
edwardskatherine,@d8GiMFzNJ,Integrated high-level toolset,Shooter,"Carr, Hines and Harris",singleplayer,Level 9,3088,True,Achiev_100,150
mikegarza,_4J9MadiFn,Open-architected transitional Graphic Interface,Shooter,"Martin, Graves and Walter",mmo,Level 50,4265,False,Achiev_36,142
kelseyspencer,T%Q7Zi!mR1,Intuitive national policy,Action,"Arnold, Martin and Wilson",singleplayer,Level 50,4766,True,Achiev_28,386
avilajesus,6sBoAJxQ(m,Managed heuristic hub,Action,"Davis, Mora and Pearson",mmo,Level 14,468,True,Achiev_91,350
arthurcollier,^b17iOkIKg,Total intangible software,Shooter,Fuller LLC,singleplayer,Level 13,2958,False,Achiev_67,401
brooke54,5ucFWrQ4_6,Devolved demand-driven contingency,Shooter,Smith Inc,mmo,Level 35,917,False,Achiev_89,274
chris09,tr1&AOed)M,Decentralized dynamic array,Simulation,Rodriguez and Sons,mmo,Level 39,4724,True,Achiev_95,493
diane33,n5u%eRQ$+T,Public-key solution-oriented alliance,Simulation,Gomez PLC,mmo,Level 32,3905,True,Achiev_79,281
kevinsimpson,u4weQ1e7$W,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 40,4496,False,Achiev_34,26
loripeterson,@7I)_pyC8R,Profound coherent leverage,Strategy,Dennis and Sons,mmo,Level 52,4354,False,Achiev_73,107
jason77,y0LzcQqB+B,Intuitive national policy,Action,"Arnold, Martin and Wilson",singleplayer,Level 39,3417,False,Achiev_82,498
mullenjonathan,+JBjh)XM@1,Open-architected 24hour array,Simulation,"Weber, Beltran and Smith",singleplayer,Level 28,4046,True,Achiev_72,270
brooke54,5ucFWrQ4_6,Integrated contextually-based groupware,Shooter,"Lawson, Johnson and Martinez",singleplayer,Level 55,1142,False,Achiev_92,310
cmyers,Rwr6Nbcx@I,Versatile bandwidth-monitored service-desk,Strategy,Wood LLC,singleplayer,Level 18,3221,False,Achiev_44,207
michaelbennett,68uyxgMa%+,Intuitive incremental intranet,Shooter,Mcintyre LLC,singleplayer,Level 24,725,True,Achiev_22,146
diane33,n5u%eRQ$+T,Reduced maximized synergy,Strategy,"Phillips, Miller and Olsen",mmo,Level 42,96,False,Achiev_49,226
markjohns,L2lF8GOo&h,Decentralized dynamic array,Simulation,Rodriguez and Sons,mmo,Level 50,3018,True,Achiev_17,17
blackkirsten,186ZSzsf)!,Intuitive incremental intranet,Shooter,Mcintyre LLC,singleplayer,Level 21,606,False,Achiev_5,47
bethharrison,1BVBt9jp&w,Devolved demand-driven contingency,Shooter,Smith Inc,mmo,Level 37,2215,False,Achiev_92,35
mullenjonathan,+JBjh)XM@1,Triple-buffered content-based approach,Simulation,Morgan-Foster,singleplayer,Level 9,2619,False,Achiev_6,388
brandiflynn,^5#KJ1enW3,Optional mobile system engine,RPG,Allen-Hill,mmo,Level 57,1926,True,Achiev_34,112
taylordonna,*Ocy@KqG59,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 38,4326,False,Achiev_97,432
markjohns,L2lF8GOo&h,Profit-focused bottom-line moratorium,Shooter,Martin Group,mmo,Level 17,2028,True,Achiev_19,123
christensenmatthew,*aQpzGS33y,Integrated contextually-based groupware,Shooter,"Lawson, Johnson and Martinez",singleplayer,Level 40,530,False,Achiev_55,246
robertkemp,H6Dd9z@L&7,Focused methodical system engine,Strategy,Davis-Watson,singleplayer,Level 55,1526,True,Achiev_83,407
danielle67,rz4HlfR!!A,Public-key solution-oriented alliance,Simulation,Gomez PLC,mmo,Level 44,4484,False,Achiev_4,162
jasonwest,uub)$Tyw^4,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 33,275,True,Achiev_26,266
michael92,f$m#0RGf6L,Optional mobile system engine,RPG,Allen-Hill,mmo,Level 5,2707,True,Achiev_42,385
bowmanjeffrey,3i*2TqUz%b,Profit-focused bottom-line moratorium,Shooter,Martin Group,mmo,Level 44,4201,True,Achiev_32,329
anne80,o8RmOacq&u,Synchronized hybrid archive,Action,"Cobb, Waters and Tate",mmo,Level 3,3896,False,Achiev_9,377
jesuspeters,$6EB$!+H9g,Up-sized systematic application,RPG,Lutz PLC,mmo,Level 7,809,False,Achiev_19,498
nsmith,O8z1YAZ7+t,Synchronized hybrid archive,Action,"Cobb, Waters and Tate",mmo,Level 38,446,False,Achiev_24,154
heather25,M@94LR6u3#,Down-sized intangible migration,Strategy,Jordan Inc,mmo,Level 4,2330,False,Achiev_56,210
kaylamiller,*sLT1+Iv#k,User-centric fault-tolerant synergy,Shooter,Santos-Tyler,mmo,Level 11,1644,True,Achiev_15,15
markjohns,L2lF8GOo&h,Up-sized systematic application,RPG,Lutz PLC,mmo,Level 34,2048,True,Achiev_22,373
iwatkins,$eWMveuJP7,Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 11,512,True,Achiev_13,100
alyssa80,N+8&rwV!eo,Integrated eco-centric adapter,Action,"Hopkins, Willis and Jordan",mmo,Level 9,3575,True,Achiev_46,223
wjones,8sW8xOpw%7,User-centric multi-tasking emulation,Strategy,Ryan-Mcmillan,mmo,Level 34,4065,True,Achiev_22,221
bill46,^Z6HlJe5F^,Open-architected transitional Graphic Interface,Shooter,"Martin, Graves and Walter",mmo,Level 11,1635,False,Achiev_81,88
carteranthony,Iv8VZdukK%,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 48,4423,False,Achiev_38,458
gfrey,kw8IRaRxl!,Devolved demand-driven contingency,Shooter,Smith Inc,mmo,Level 48,2824,True,Achiev_84,456
marthayoung,!z6MQ2Nq$s,Open-architected 24hour array,Simulation,"Weber, Beltran and Smith",singleplayer,Level 5,3237,False,Achiev_79,119
cmyers,Rwr6Nbcx@I,Managed heuristic hub,Action,"Davis, Mora and Pearson",mmo,Level 7,3042,True,Achiev_10,134
egarcia,^F7Kw^Ehh5,User-centric multi-tasking emulation,Strategy,Ryan-Mcmillan,mmo,Level 42,3103,False,Achiev_14,102
pweaver,L3o#Dh6Q@K,Focused methodical system engine,Strategy,Davis-Watson,singleplayer,Level 35,2513,False,Achiev_72,218
kimmills,M&1EUW8eNP,Triple-buffered content-based approach,Simulation,Morgan-Foster,singleplayer,Level 12,3602,False,Achiev_65,475
wjones,8sW8xOpw%7,Synergized secondary model,Shooter,Melendez PLC,singleplayer,Level 22,3492,True,Achiev_86,461
dennisjason,M)1z3AMz!m,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 21,3843,False,Achiev_61,392
barbaracummings,jzQb0+Dnu&,Focused methodical system engine,Strategy,Davis-Watson,singleplayer,Level 6,3459,True,Achiev_22,142
chris09,tr1&AOed)M,Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 50,3193,True,Achiev_34,222
ngraham,lx6LKb&1)4,Total intangible software,Shooter,Fuller LLC,singleplayer,Level 43,2608,False,Achiev_95,311
landryjessica,))MUa39&1g,Advanced intangible customer loyalty,Strategy,Miller-Jordan,mmo,Level 54,260,False,Achiev_61,230
landryjessica,))MUa39&1g,Proactive 5thgeneration frame,Shooter,Obrien and Sons,mmo,Level 15,2915,True,Achiev_6,226
summersmorgan,^kU0_WfX5^,Advanced intangible customer loyalty,Strategy,Miller-Jordan,mmo,Level 2,2956,True,Achiev_26,348
anne80,o8RmOacq&u,Profound coherent leverage,Strategy,Dennis and Sons,mmo,Level 31,990,False,Achiev_78,101
iwatkins,$eWMveuJP7,User-centric multi-tasking emulation,Strategy,Ryan-Mcmillan,mmo,Level 47,1603,True,Achiev_34,299
william95,$6Dd5oR)aw,Cloned analyzing challenge,Action,"Harris, Oneal and Chapman",singleplayer,Level 36,1360,False,Achiev_59,355
bethharrison,1BVBt9jp&w,Down-sized intangible migration,Strategy,Jordan Inc,mmo,Level 55,571,True,Achiev_52,23
pcole,FkTca$2+_2,Decentralized dynamic array,Simulation,Rodriguez and Sons,mmo,Level 56,3930,False,Achiev_10,247
michaelbennett,68uyxgMa%+,Advanced maximized workforce,Strategy,Bradford Ltd,singleplayer,Level 58,1053,True,Achiev_62,380
brittanyli,B^0CvlY08A,Optional incremental adapter,Strategy,"Rose, Martin and Chavez",mmo,Level 38,1045,False,Achiev_18,171
michael92,f$m#0RGf6L,Cloned analyzing challenge,Action,"Harris, Oneal and Chapman",singleplayer,Level 42,668,False,Achiev_29,321
sanchezangela,$8)pUqza3L,Innovative intangible data-warehouse,Action,Jimenez-Walker,mmo,Level 14,2063,True,Achiev_48,428
alfred30,7IpRMmfY*b,Innovative intangible data-warehouse,Action,Jimenez-Walker,mmo,Level 35,445,False,Achiev_70,71
chris09,tr1&AOed)M,Total intangible software,Shooter,Fuller LLC,singleplayer,Level 14,3010,False,Achiev_52,491
iwatkins,$eWMveuJP7,Streamlined fresh-thinking website,Strategy,"Cook, Perry and Ware",singleplayer,Level 39,579,False,Achiev_55,372
chris09,tr1&AOed)M,Mandatory zero administration initiative,Strategy,"Bradley, Nelson and Kennedy",singleplayer,Level 60,1520,False,Achiev_10,123
jason77,y0LzcQqB+B,Open-architected 24hour array,Simulation,"Weber, Beltran and Smith",singleplayer,Level 22,3647,True,Achiev_92,236
jreed,)HR7MHwgRC,Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 23,1308,True,Achiev_26,239
michael92,f$m#0RGf6L,Programmable impactful moratorium,RPG,Gould Ltd,singleplayer,Level 45,765,True,Achiev_26,38
justinrogers,7SHwu@+1(4,Vision-oriented background contingency,RPG,Rivas-Cummings,singleplayer,Level 31,527,False,Achiev_98,235
edwardskatherine,@d8GiMFzNJ,Vision-oriented background contingency,RPG,Rivas-Cummings,singleplayer,Level 59,4659,False,Achiev_40,464
smithjulie,)2HK5MhxS3,Profit-focused dedicated capability,Shooter,Johnson-Perry,singleplayer,Level 41,389,True,Achiev_6,372
clinton20,l8h0ULaZ&q,Decentralized dynamic array,Simulation,Rodriguez and Sons,mmo,Level 57,1370,True,Achiev_58,21
brendahall,HV)0gL)biM,Programmable impactful moratorium,RPG,Gould Ltd,singleplayer,Level 28,4662,False,Achiev_10,291
michaelbennett,68uyxgMa%+,Innovative intangible data-warehouse,Action,Jimenez-Walker,mmo,Level 19,3425,True,Achiev_90,90
robertkemp,H6Dd9z@L&7,Realigned empowering infrastructure,Shooter,Obrien-Jenkins,singleplayer,Level 43,2654,True,Achiev_47,346
michael92,f$m#0RGf6L,Enterprise-wide discrete projection,Shooter,Norman-Durham,singleplayer,Level 44,1078,False,Achiev_84,247
christensenmatthew,*aQpzGS33y,Devolved demand-driven contingency,Shooter,Smith Inc,mmo,Level 21,75,True,Achiev_36,344
avilajesus,6sBoAJxQ(m,Programmable impactful moratorium,RPG,Gould Ltd,singleplayer,Level 53,3831,False,Achiev_9,232
danielle67,rz4HlfR!!A,Advanced intangible customer loyalty,Strategy,Miller-Jordan,mmo,Level 60,2991,False,Achiev_60,49
chris09,tr1&AOed)M,User-centric fault-tolerant synergy,Shooter,Santos-Tyler,mmo,Level 31,4689,False,Achiev_96,137
jesuspeters,$6EB$!+H9g,Integrated contextually-based groupware,Shooter,"Lawson, Johnson and Martinez",singleplayer,Level 43,765,True,Achiev_74,353
loripeterson,@7I)_pyC8R,Innovative intangible data-warehouse,Action,Jimenez-Walker,mmo,Level 6,3655,True,Achiev_61,311
gfrey,kw8IRaRxl!,User-centric fault-tolerant synergy,Shooter,Santos-Tyler,mmo,Level 35,38,True,Achiev_72,368
clinton20,l8h0ULaZ&q,Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 55,4928,False,Achiev_13,233
rogerfox,!K0wLQmcK#,Programmable dedicated data-warehouse,Action,"Gregory, Rogers and Smith",mmo,Level 3,2782,True,Achiev_3,286
allensimmons,)e94YMFwB&,Streamlined fresh-thinking website,Strategy,"Cook, Perry and Ware",singleplayer,Level 23,238,True,Achiev_90,327
brooke54,5ucFWrQ4_6,Persevering disintermediate moderator,Action,"Mack, Martinez and Ferrell",singleplayer,Level 20,4222,False,Achiev_54,423
george35,1Mf2Z@vti@,Open-architected 24hour array,Simulation,"Weber, Beltran and Smith",singleplayer,Level 3,4379,False,Achiev_20,67
shelby36,#btD%MM9S@,Mandatory 6thgeneration neural-net,Action,Willis PLC,mmo,Level 45,1278,True,Achiev_24,196
avilajesus,6sBoAJxQ(m,Versatile bandwidth-monitored service-desk,Strategy,Wood LLC,singleplayer,Level 8,4285,True,Achiev_93,145
taraortega,)^0b+L6ePw,Cloned analyzing challenge,Action,"Harris, Oneal and Chapman",singleplayer,Level 44,4373,False,Achiev_62,121
xanderson,zd3nU)mjn@,Triple-buffered content-based approach,Simulation,Morgan-Foster,singleplayer,Level 13,289,False,Achiev_31,380
vhampton,L6OZtJqV$1,Advanced intangible customer loyalty,Strategy,Miller-Jordan,mmo,Level 7,4289,False,Achiev_59,54
reedrachel,&%M4pfIWE9,Realigned empowering infrastructure,Shooter,Obrien-Jenkins,singleplayer,Level 23,1626,False,Achiev_86,272
stephanie99,lNQ8F*txM@,Cloned analyzing challenge,Action,"Harris, Oneal and Chapman",singleplayer,Level 23,4473,True,Achiev_82,178
arthurcollier,^b17iOkIKg,Implemented 3rdgeneration groupware,RPG,"Hensley, Nicholson and Larson",mmo,Level 12,907,True,Achiev_69,329
bethharrison,1BVBt9jp&w,Programmable impactful moratorium,RPG,Gould Ltd,singleplayer,Level 40,2894,True,Achiev_26,345
xanderson,zd3nU)mjn@,Advanced maximized workforce,Strategy,Bradford Ltd,singleplayer,Level 59,3479,False,Achiev_25,119
